ISO_country,Cruise_ID,Latitude,Longitude,Year,Month,Day,Time,WOD_unique,depth(m),qc_flag,Temp,qc_flag,Sal,qc_flag,Oxy,qc_flag,Phos,qc_flag,dum5,qc_flag,Sil,qc_flag,dum7,qc_flag,NO3,qc_flag,pH,qc_flag,dum10,qc_flag,Chl,qc_flag,dum12,qc_flag,dum13,qc_flag,dum14,qc_flag,dum15,qc_flag,dum16,qc_flag,Alk,qc_flag,dum18,qc_flag,dum19,qc_flag,pCO2,qc_flag,DIC,qc_flag,dum22,qc_flag,dum23,qc_flag,BAC,qc_flag,dum25,qc_flag,dum26,qc_flag,dum27,qc_flag,dum28,qc_flag,dum29,qc_flag,dum30,qc_flag,dum31,qc_flag,dum32,qc_flag,Trit,qc_flag,He,qc_flag,dHE3,qc_flag,dC14,qc_flag,dC13,qc_flag,Arg,qc_flag,Neo,qc_flag,CFC11,qc_flag,CFC12,qc_flag,CFC113,qc_flag,O18,qc_flag
PL,1623,54.794,18.437,2017,11,27,10.00,18960222,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1623,54.797,18.419,2017,11,27,11.00,18960223,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4634,57.501,19.264,2017,11,27,12.17,18851483,1,0,7.23,0,7.160,0,316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.606,10.296,2017,11,27,12.80,18960224,0.6,0,3.988,0,12.239,0,351,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1623,54.843,18.344,2017,11,27,12.50,18960225,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,2.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.587,10.287,2017,11,28,8.42,18960226,0.0,0,3.817,0,19.702,0,326,0,0.08,0,,,52.1,0,,,25.8,0,,,,,10.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4644,56.663,9.974,2017,11,28,8.45,18960227,0.8,0,5.776,0,15.822,0,296,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4634,57.123,17.320,2017,11,28,9.70,18851484,1,0,6.76,0,6.990,0,312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4644,56.708,10.166,2017,11,28,9.92,18960228,0.6,0,3.603,0,18.766,0,326,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1623,54.567,18.683,2017,11,28,9.00,18960229,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.452,10.478,2017,11,28,10.15,18960230,0.0,0,3.986,0,13.397,0,354,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1623,54.517,18.572,2017,11,28,10.50,18960231,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1623,54.483,18.577,2017,11,28,12.00,18960232,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,1642,51.350,4.251,2017,11,28,14.73,18960233,1.0,0,10.4,0,14.8,0,279,0,4.31,0,,,91.7,0,,,149.8,0,7.88,0,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.514,27.154,2017,11,28,,18662983,1.0,0,3.9,0,,,,,,,,,,,,,,,7.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,63.231,22.022,2017,11,28,,18662984,1.0,0,1.1,0,,,,,,,,,,,,,,,6.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4634,55.677,14.376,2017,11,29,6.08,18851485,1,0,7.59,0,7.220,0,311,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,55.146,11.744,2017,11,29,6.70,18960234,0.4,0,4.742,0,12.075,0,339,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,55.069,11.771,2017,11,29,7.18,18960235,0.4,0,5.101,0,12.407,0,323,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4634,55.696,14.394,2017,11,29,8.40,18851486,1,0,7.52,0,7.250,0,312,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.219,10.447,2017,11,29,8.17,18960236,0.8,0,5.678,0,25.63,0,311,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,54.988,10.229,2017,11,29,8.43,18960237,0.2,0,8.069,0,19.365,0,308,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.356,9.873,2017,11,29,8.52,18960238,0.0,0,5.014,2,0.371,0,329,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4643,55.197,11.350,2017,11,29,8.25,18960239,0.4,0,5.211,0,16.635,0,323,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.155,10.319,2017,11,29,9.87,18960240,0.6,0,7.041,0,26.162,0,296,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,54.998,10.160,2017,11,29,9.02,18960241,0.2,0,7.911,0,19.348,0,,,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.339,9.893,2017,11,29,9.20,18960242,0.0,0,4.015,0,10.882,0,342,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4650,55.337,8.549,2017,11,29,9.03,18960243,0.2,0,5.685,0,27.814,0,311,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4645,55.967,8.108,2017,11,29,9.43,18960244,0.6,0,6.62,0,30.64,0,316,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,55.197,11.678,2017,11,29,9.80,18960245,0.4,0,4.892,0,4.261,0,354,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4634,55.675,14.462,2017,11,29,10.03,18851487,1,0,7.68,0,7.110,0,311,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.029,10.420,2017,11,29,10.10,18960246,0.2,0,6.129,0,18.715,0,329,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1623,54.669,18.669,2017,11,29,10.00,18960247,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.209,10.602,2017,11,29,11.58,18960248,0.6,0,6.557,0,25.544,0,311,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1623,54.619,18.558,2017,11,29,12.00,18960249,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.298,10.772,2017,11,30,7.83,18960250,0.0,0,4.223,2,1.105,0,323,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4648,55.493,12.423,2017,11,30,8.13,18960251,0.6,0,6.896,0,9.575,0,332,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4646,55.094,8.576,2017,11,30,8.55,18960252,0.2,0,5.461,0,25.982,0,326,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1584,54.373,19.585,2017,11,30,9.00,18851488,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,27.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4649,55.250,15.983,2017,11,30,9.45,18960253,1,0,,,,,,,0.47,0,,,16.0,0,,,1.1,0,,,,,1.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.522,10.623,2017,11,30,9.15,18960254,0.1,0,5.697,0,23.425,0,323,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4646,54.837,9.825,2017,11,30,9.07,18960255,0.2,0,8.624,0,20.074,0,299,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1623,54.779,17.555,2017,11,30,9.50,18960256,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,8.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4649,55.867,12.750,2017,11,30,10.53,18960257,0.8,0,6.046,0,8.321,0,333,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,-99.99,0,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.582,10.622,2017,11,30,10.35,18960258,0.0,0,3.6,2,22.278,0,339,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4646,55.006,9.683,2017,11,30,10.42,18960259,0.2,0,7.753,0,20.507,0,299,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4646,55.126,9.481,2017,11,30,11.40,18960260,0.4,0,7.089,0,20.724,0,308,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1623,54.817,17.830,2017,11,30,11.25,18960261,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,7.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.257,9.880,2017,11,30,12.78,18960262,0.2,0,6.881,0,19.993,0,323,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,54.976,12.295,2017,12, 1,7.92,18960263,1,0,,,,,,,0.11,0,,,12.2,0,,,9.1,0,,,,,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4643,55.721,11.822,2017,12, 1,7.98,18960264,0.6,0,4.445,0,18.971,0,317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4643,55.866,11.795,2017,12, 1,8.77,18960265,0.6,0,5.127,0,20.033,0,320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4651,55.925,12.023,2017,12, 1,9.63,18960266,0.6,0,4.208,0,16.319,0,317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4643,56.131,11.156,2017,12, 4,8.20,18960267,0.4,0,6.797,0,23.309,0,311,0,,,,,,,,,,,-99.99,0,,,-99.99,0,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.459,9.763,2017,12, 4,9.50,18960268,0.2,0,6.277,0,20.494,0,323,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,1640,51.515,4.127,2017,12, 4,9.12,18960269,1.0,0,6.07,0,31.4,0,300,0,1.33,0,,,17.4,0,,,16.7,0,7.8,0,,,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4648,55.713,12.067,2017,12, 4,10.80,18960270,0.2,0,3.446,0,11.4,0,357,0,,,,,,,,,,,,,,,-99.99,0,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.491,9.587,2017,12, 4,10.27,18960271,0.2,0,5.772,0,19.877,0,302,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,55.146,11.744,2017,12, 4,11.50,18960272,0.4,0,2.973,0,10.735,0,375,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4643,55.708,10.939,2017,12, 4,11.63,18960273,0.6,0,6.115,0,19.201,0,329,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,13421,54.057,-6.161,2017,12, 4,11.38,18960274,1.0,0,7.4,0,32.66,0,298,0,,,,,,,,,,,7.95,0,,,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,1640,51.602,3.720,2017,12, 4,11.70,18960275,1.0,0,7.71,0,32.1,0,293,0,1.02,0,,,15.4,0,,,17.4,0,7.92,0,,,0.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,55.069,11.771,2017,12, 4,12.38,18960276,0.4,0,3.633,0,12.324,0,375,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.704,9.669,2017,12, 4,12.35,18960277,0.2,0,6.753,0,23.698,0,271,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,5140,63.500,19.820,2017,12, 4,13.58,18851489,1,0,2.45,0,4.044,0,379,0,0.36,0,,,29.4,0,,,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.016,10.240,2017,12, 4,13.30,18960278,0.1,0,2.557,2,14.215,0,351,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4643,55.461,11.170,2017,12, 4,13.10,18960279,0.4,0,5.611,0,17.741,0,335,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,1640,51.645,4.097,2017,12, 4,14.15,18960280,1.0,0,6.74,0,30.1,0,296,0,1.36,0,,,22.6,0,,,19.1,0,7.91,0,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,5140,62.864,18.264,2017,12, 4,19.83,18851490,1,0,3.80,0,5.049,0,356,0,0.38,0,,,23.7,0,,,3.4,0,,,,,,,,,,,,,,,,,1.278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.452,10.567,2017,12, 5,7.38,18960281,0.1,0,3.773,0,21.92,0,335,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,5140,62.100,18.549,2017,12, 5,8.00,18851491,1,0,4.82,0,5.188,0,349,0,0.33,0,,,20.8,0,,,2.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.479,10.519,2017,12, 5,8.43,18960282,0.1,0,4.333,0,18.035,0,342,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,-99.99,0,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4645,56.078,8.224,2017,12, 5,8.58,18960283,0.2,0,3.98,0,5.8,0,379,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,-99.99,0,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4646,55.250,9.533,2017,12, 5,8.35,18960284,0.2,0,7.284,0,17.892,0,284,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,55.118,11.587,2017,12, 5,8.50,18960285,0.4,0,5.463,0,14.001,0,348,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.851,9.907,2017,12, 5,8.48,18960286,0.2,0,4.852,0,23.044,0,324,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4643,55.338,11.179,2017,12, 5,8.68,18960287,0.4,0,3.813,0,16.428,0,354,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4646,55.311,9.629,2017,12, 5,9.70,18960288,0.1,0,6.263,0,18.373,0,329,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.844,10.025,2017,12, 5,9.13,18960289,0.4,0,5.594,0,23.674,0,317,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4639,56.954,9.063,2017,12, 5,9.47,18960290,0.6,0,4.245,0,27.924,0,329,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4643,55.248,11.282,2017,12, 5,9.83,18960291,0.4,0,4.052,0,14.577,0,345,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,55.889,10.632,2017,12, 5,10.63,18960292,0.2,0,4.662,0,24.354,0,326,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,55.013,12.233,2017,12, 5,10.65,18960293,0.4,0,3.674,0,10.955,0,369,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.674,10.090,2017,12, 5,10.17,18960294,0.2,0,6.565,0,23,0,315,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4639,56.902,9.056,2017,12, 5,10.57,18960295,0.6,0,4.265,0,27.982,0,329,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,54.976,12.295,2017,12, 5,11.98,18960296,0.4,0,3.283,0,9.89,0,363,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,55.183,12.154,2017,12, 5,11.83,18960297,0.6,0,5.908,0,10.489,0,348,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4639,56.850,9.189,2017,12, 5,11.52,18960298,0.6,0,4.314,0,27.405,0,323,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.508,10.862,2017,12, 5,12.75,18960299,0.2,0,6.862,0,18.785,0,314,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
